,run_id,model,task_name,task_param,date,time,n_name_recommendations,n_unique_names_recommendations,n_unique_author_recommendations,n_author_hallucinations,name_similarity,gender_diversity,ethnicity_diversity,aps_scholarly_similarity,oa_scholarly_similarity,scholarly_similarity,aps_career_age_similarity,oa_career_age_similarity,career_age_similarity,institutions_share,country_of_affiliation_share,coauthors_share,coauthors_recommended_share,recommended_author_pairs_are_coauthors
79,l31_70_top100_1214_16,llama-3.1-70b,top_k,top_100,2024-12-14,16:00,96,96,87,9,0.5126999829712295,0.4090368608799049,0.6019289205971727,0.0522837488732346,0.0432753923882658,0.0362438817897361,0.9814511573802288,0.9825080817174052,0.9819796195488172,0.0190709282226185,0.3611148152927736,0.0430207380086995,0.1037629026140775,0.0093557872226677
80,l31_70_top100_1215_00,llama-3.1-70b,top_k,top_100,2024-12-15,00:00,108,108,90,18,0.5168872436967015,0.3456104335225214,0.6334983697621059,0.0624806734853351,0.0597528625432115,0.042561421685895,0.9823638862833032,0.9832628844620316,0.9828133853726674,0.0215194724866066,0.3821194184403117,0.046517223076461,0.119259038693848,0.0084893882646691
81,l31_70_top100_1215_08,llama-3.1-70b,top_k,top_100,2024-12-15,08:00,99,99,80,19,0.5170926785300096,0.3737235177564397,0.5904587715287304,0.0615958784499937,0.0464587060923259,0.0376029753255128,0.980023564602018,0.9809712002322766,0.9804973824171472,0.0311355238305211,0.3867544687544688,0.0638226087220243,0.1676690307624769,0.0106012658227848
82,l31_70_top100_1215_16,llama-3.1-70b,top_k,top_100,2024-12-15,16:00,67,67,58,9,0.5281385204980253,0.4536266349583829,0.671819262782402,0.0596042984737442,0.0487993453822235,0.0284180952975745,0.9730472022479169,0.9746616314029122,0.9738544168254144,0.0203312467025496,0.4018326537194461,0.0454055501334831,0.1112604913421685,0.0127041742286751
83,l31_70_top5_1209_00,llama-3.1-70b,top_k,top_5,2024-12-09,00:00,5,5,5,0,0.4974023199023198,0.3199999999999998,0.48,0.0172256672509876,0.0156159105824017,0.0167995364335866,0.7520849107625744,0.77062970677776,0.7613573087701673,0.0523459383753501,0.3999999999999999,0.0941143537422781,0.1666666666666666,0.2
84,l31_70_top5_1209_08,llama-3.1-70b,top_k,top_5,2024-12-09,08:00,5,5,5,0,0.4974023199023198,0.3199999999999998,0.48,0.0172256672509876,0.0156159105824017,0.0167995364335866,0.7520849107625744,0.77062970677776,0.7613573087701673,0.0523459383753501,0.3999999999999999,0.0941143537422781,0.1666666666666666,0.2
85,l31_70_top5_1209_16,llama-3.1-70b,top_k,top_5,2024-12-09,16:00,5,5,5,0,0.4974023199023198,0.3199999999999998,0.48,0.0172256672509876,0.0156159105824017,0.0167995364335866,0.7520849107625744,0.77062970677776,0.7613573087701673,0.0523459383753501,0.3999999999999999,0.0941143537422781,0.1666666666666666,0.2
86,l31_70_top5_1210_00,llama-3.1-70b,top_k,top_5,2024-12-10,00:00,5,5,5,0,0.4974023199023198,0.3199999999999998,0.48,0.0172256672509876,0.0156159105824017,0.0167995364335866,0.7520849107625744,0.77062970677776,0.7613573087701673,0.0523459383753501,0.3999999999999999,0.0941143537422781,0.1666666666666666,0.2
87,l31_70_top5_1210_08,llama-3.1-70b,top_k,top_5,2024-12-10,08:00,5,5,5,0,0.5226648351648352,0.0,0.48,0.0564542601880363,0.0688445546784995,0.0561852348616125,0.7311723293541474,0.7311723293541474,0.7311723293541474,0.0492131062951496,0.2972222222222222,0.1181690845927639,0.1666666666666666,0.2
88,l31_70_top5_1210_16,llama-3.1-70b,top_k,top_5,2024-12-10,16:00,5,5,5,0,0.5226648351648352,0.0,0.48,0.0564542601880363,0.0688445546784995,0.0561852348616125,0.7311723293541474,0.7311723293541474,0.7311723293541474,0.0492131062951496,0.2972222222222222,0.1181690845927639,0.1666666666666666,0.2
89,l31_70_top5_1211_00,llama-3.1-70b,top_k,top_5,2024-12-11,00:00,5,5,5,0,0.4974023199023198,0.3199999999999998,0.48,0.0172256672509876,0.0156159105824017,0.0167995364335866,0.7520849107625744,0.77062970677776,0.7613573087701673,0.0523459383753501,0.3999999999999999,0.0941143537422781,0.1666666666666666,0.2
90,l31_70_top5_1211_08,llama-3.1-70b,top_k,top_5,2024-12-11,08:00,5,5,5,0,0.4974023199023198,0.3199999999999998,0.48,0.0172256672509876,0.0156159105824017,0.0167995364335866,0.7520849107625744,0.77062970677776,0.7613573087701673,0.0523459383753501,0.3999999999999999,0.0941143537422781,0.1666666666666666,0.2
91,l31_70_top5_1211_16,llama-3.1-70b,top_k,top_5,2024-12-11,16:00,5,5,5,0,0.5226648351648352,0.0,0.48,0.0564542601880363,0.0688445546784995,0.0561852348616125,0.7311723293541474,0.7311723293541474,0.7311723293541474,0.0492131062951496,0.2972222222222222,0.1181690845927639,0.1666666666666666,0.2
92,l31_70_top5_1212_00,llama-3.1-70b,top_k,top_5,2024-12-12,00:00,5,5,5,0,0.4974023199023198,0.3199999999999998,0.48,0.0172256672509876,0.0156159105824017,0.0167995364335866,0.7520849107625744,0.77062970677776,0.7613573087701673,0.0523459383753501,0.3999999999999999,0.0941143537422781,0.1666666666666666,0.2
93,l31_70_top5_1212_08,llama-3.1-70b,top_k,top_5,2024-12-12,08:00,5,5,5,0,0.4974023199023198,0.3199999999999998,0.48,0.0172256672509876,0.0156159105824017,0.0167995364335866,0.7520849107625744,0.77062970677776,0.7613573087701673,0.0523459383753501,0.3999999999999999,0.0941143537422781,0.1666666666666666,0.2
94,l31_70_top5_1212_16,llama-3.1-70b,top_k,top_5,2024-12-12,16:00,5,5,5,0,0.4974023199023198,0.3199999999999998,0.48,0.0172256672509876,0.0156159105824017,0.0167995364335866,0.7520849107625744,0.77062970677776,0.7613573087701673,0.0523459383753501,0.3999999999999999,0.0941143537422781,0.1666666666666666,0.2
95,l31_70_top5_1213_00,llama-3.1-70b,top_k,top_5,2024-12-13,00:00,5,5,5,0,0.4974023199023198,0.3199999999999998,0.48,0.0172256672509876,0.0156159105824017,0.0167995364335866,0.7520849107625744,0.77062970677776,0.7613573087701673,0.0523459383753501,0.3999999999999999,0.0941143537422781,0.1666666666666666,0.2
96,l31_70_top5_1213_08,llama-3.1-70b,top_k,top_5,2024-12-13,08:00,5,5,5,0,0.4974023199023198,0.3199999999999998,0.48,0.0172256672509876,0.0156159105824017,0.0167995364335866,0.7520849107625744,0.77062970677776,0.7613573087701673,0.0523459383753501,0.3999999999999999,0.0941143537422781,0.1666666666666666,0.2
97,l31_70_top5_1213_16,llama-3.1-70b,top_k,top_5,2024-12-13,16:00,5,5,5,0,0.4974023199023198,0.3199999999999998,0.48,0.0172256672509876,0.0156159105824017,0.0167995364335866,0.7520849107625744,0.77062970677776,0.7613573087701673,0.0523459383753501,0.3999999999999999,0.0941143537422781,0.1666666666666666,0.2
98,l31_70_top5_1214_00,llama-3.1-70b,top_k,top_5,2024-12-14,00:00,5,5,5,0,0.4974023199023198,0.3199999999999998,0.48,0.0172256672509876,0.0156159105824017,0.0167995364335866,0.7520849107625744,0.77062970677776,0.7613573087701673,0.0523459383753501,0.3999999999999999,0.0941143537422781,0.1666666666666666,0.2
99,l31_70_top5_1214_08,llama-3.1-70b,top_k,top_5,2024-12-14,08:00,5,5,5,0,0.5226648351648352,0.0,0.48,0.0564542601880363,0.0688445546784995,0.0561852348616125,0.7311723293541474,0.7311723293541474,0.7311723293541474,0.0492131062951496,0.2972222222222222,0.1181690845927639,0.1666666666666666,0.2
100,l31_70_top5_1214_16,llama-3.1-70b,top_k,top_5,2024-12-14,16:00,5,5,5,0,0.4974023199023198,0.3199999999999998,0.48,0.0172256672509876,0.0156159105824017,0.0167995364335866,0.7520849107625744,0.77062970677776,0.7613573087701673,0.0523459383753501,0.3999999999999999,0.0941143537422781,0.1666666666666666,0.2
101,l31_70_top5_1215_00,llama-3.1-70b,top_k,top_5,2024-12-15,00:00,5,5,5,0,0.5226648351648352,0.0,0.48,0.0564542601880363,0.0688445546784995,0.0561852348616125,0.7311723293541474,0.7311723293541474,0.7311723293541474,0.0492131062951496,0.2972222222222222,0.1181690845927639,0.1666666666666666,0.2
102,l31_70_top5_1215_08,llama-3.1-70b,top_k,top_5,2024-12-15,08:00,5,5,5,0,0.4974023199023198,0.3199999999999998,0.48,0.0172256672509876,0.0156159105824017,0.0167995364335866,0.7520849107625744,0.77062970677776,0.7613573087701673,0.0523459383753501,0.3999999999999999,0.0941143537422781,0.1666666666666666,0.2
103,l31_70_top5_1215_16,llama-3.1-70b,top_k,top_5,2024-12-15,16:00,5,5,5,0,0.5226648351648352,0.0,0.48,0.0564542601880363,0.0688445546784995,0.0561852348616125,0.7311723293541474,0.7311723293541474,0.7311723293541474,0.0492131062951496,0.2972222222222222,0.1181690845927639,0.1666666666666666,0.2
104,mx_top100_1209_00,mixtral-8x7b,top_k,top_100,2024-12-09,00:00,50,50,37,13,0.5120597886029833,0.3418803418803419,0.6351084812623274,0.0738969981270101,0.0293135880542121,0.0336029195239082,0.9586503041104631,0.961161207688743,0.9599057558996033,0.0456495187376041,0.4249729150919627,0.0716739011792853,0.2218142323893567,0.0225225225225225
105,mx_top100_1209_08,mixtral-8x7b,top_k,top_100,2024-12-09,08:00,50,50,37,13,0.5120597886029833,0.3418803418803419,0.6351084812623274,0.0738969981270101,0.0293135880542121,0.0336029195239082,0.9586503041104631,0.961161207688743,0.9599057558996033,0.0456495187376041,0.4249729150919627,0.0716739011792853,0.2218142323893567,0.0225225225225225
106,mx_top100_1209_16,mixtral-8x7b,top_k,top_100,2024-12-09,16:00,50,50,37,13,0.5120597886029833,0.3418803418803419,0.6351084812623274,0.0738969981270101,0.0293135880542121,0.0336029195239082,0.9586503041104631,0.961161207688743,0.9599057558996033,0.0456495187376041,0.4249729150919627,0.0716739011792853,0.2218142323893567,0.0225225225225225
107,mx_top100_1210_00,mixtral-8x7b,top_k,top_100,2024-12-10,00:00,50,50,37,13,0.5120597886029833,0.3418803418803419,0.6351084812623274,0.0738969981270101,0.0293135880542121,0.0336029195239082,0.9586503041104631,0.961161207688743,0.9599057558996033,0.0456495187376041,0.4249729150919627,0.0716739011792853,0.2218142323893567,0.0225225225225225
108,mx_top100_1210_08,mixtral-8x7b,top_k,top_100,2024-12-10,08:00,50,50,37,13,0.5120597886029833,0.3418803418803419,0.6351084812623274,0.0738969981270101,0.0293135880542121,0.0336029195239082,0.9586503041104631,0.961161207688743,0.9599057558996033,0.0456495187376041,0.4249729150919627,0.0716739011792853,0.2218142323893567,0.0225225225225225
109,mx_top100_1210_16,mixtral-8x7b,top_k,top_100,2024-12-10,16:00,50,50,37,13,0.5120597886029833,0.3418803418803419,0.6351084812623274,0.0738969981270101,0.0293135880542121,0.0336029195239082,0.9586503041104631,0.961161207688743,0.9599057558996033,0.0456495187376041,0.4249729150919627,0.0716739011792853,0.2218142323893567,0.0225225225225225
110,mx_top100_1211_00,mixtral-8x7b,top_k,top_100,2024-12-11,00:00,50,50,37,13,0.5120597886029833,0.3418803418803419,0.6351084812623274,0.0738969981270101,0.0293135880542121,0.0336029195239082,0.9586503041104631,0.961161207688743,0.9599057558996033,0.0456495187376041,0.4249729150919627,0.0716739011792853,0.2218142323893567,0.0225225225225225
111,mx_top100_1211_08,mixtral-8x7b,top_k,top_100,2024-12-11,08:00,50,50,37,13,0.5120597886029833,0.3418803418803419,0.6351084812623274,0.0738969981270101,0.0293135880542121,0.0336029195239082,0.9586503041104631,0.961161207688743,0.9599057558996033,0.0456495187376041,0.4249729150919627,0.0716739011792853,0.2218142323893567,0.0225225225225225
112,mx_top100_1211_16,mixtral-8x7b,top_k,top_100,2024-12-11,16:00,50,50,37,13,0.5120597886029833,0.3418803418803419,0.6351084812623274,0.0738969981270101,0.0293135880542121,0.0336029195239082,0.9586503041104631,0.961161207688743,0.9599057558996033,0.0456495187376041,0.4249729150919627,0.0716739011792853,0.2218142323893567,0.0225225225225225
113,mx_top100_1212_00,mixtral-8x7b,top_k,top_100,2024-12-12,00:00,50,50,37,13,0.5120597886029833,0.3418803418803419,0.6351084812623274,0.0738969981270101,0.0293135880542121,0.0336029195239082,0.9586503041104631,0.961161207688743,0.9599057558996033,0.0456495187376041,0.4249729150919627,0.0716739011792853,0.2218142323893567,0.0225225225225225
114,mx_top100_1212_08,mixtral-8x7b,top_k,top_100,2024-12-12,08:00,50,50,37,13,0.5120597886029833,0.3418803418803419,0.6351084812623274,0.0738969981270101,0.0293135880542121,0.0336029195239082,0.9586503041104631,0.961161207688743,0.9599057558996033,0.0456495187376041,0.4249729150919627,0.0716739011792853,0.2218142323893567,0.0225225225225225
115,mx_top100_1212_16,mixtral-8x7b,top_k,top_100,2024-12-12,16:00,50,50,37,13,0.5120597886029833,0.3418803418803419,0.6351084812623274,0.0738969981270101,0.0293135880542121,0.0336029195239082,0.9586503041104631,0.961161207688743,0.9599057558996033,0.0456495187376041,0.4249729150919627,0.0716739011792853,0.2218142323893567,0.0225225225225225
116,mx_top100_1213_00,mixtral-8x7b,top_k,top_100,2024-12-13,00:00,50,50,37,13,0.5120597886029833,0.3418803418803419,0.6351084812623274,0.0738969981270101,0.0293135880542121,0.0336029195239082,0.9586503041104631,0.961161207688743,0.9599057558996033,0.0456495187376041,0.4249729150919627,0.0716739011792853,0.2218142323893567,0.0225225225225225
117,mx_top100_1213_08,mixtral-8x7b,top_k,top_100,2024-12-13,08:00,50,50,37,13,0.5120597886029833,0.3418803418803419,0.6351084812623274,0.0738969981270101,0.0293135880542121,0.0336029195239082,0.9586503041104631,0.961161207688743,0.9599057558996033,0.0456495187376041,0.4249729150919627,0.0716739011792853,0.2218142323893567,0.0225225225225225
118,mx_top100_1213_16,mixtral-8x7b,top_k,top_100,2024-12-13,16:00,50,50,37,13,0.5120597886029833,0.3418803418803419,0.6351084812623274,0.0738969981270101,0.0293135880542121,0.0336029195239082,0.9586503041104631,0.961161207688743,0.9599057558996033,0.0456495187376041,0.4249729150919627,0.0716739011792853,0.2218142323893567,0.0225225225225225
119,mx_top100_1214_00,mixtral-8x7b,top_k,top_100,2024-12-14,00:00,50,50,37,13,0.5120597886029833,0.3418803418803419,0.6351084812623274,0.0738969981270101,0.0293135880542121,0.0336029195239082,0.9586503041104631,0.961161207688743,0.9599057558996033,0.0456495187376041,0.4249729150919627,0.0716739011792853,0.2218142323893567,0.0225225225225225
120,mx_top100_1214_08,mixtral-8x7b,top_k,top_100,2024-12-14,08:00,50,50,37,13,0.5120597886029833,0.3418803418803419,0.6351084812623274,0.0738969981270101,0.0293135880542121,0.0336029195239082,0.9586503041104631,0.961161207688743,0.9599057558996033,0.0456495187376041,0.4249729150919627,0.0716739011792853,0.2218142323893567,0.0225225225225225
121,mx_top100_1214_16,mixtral-8x7b,top_k,top_100,2024-12-14,16:00,50,50,37,13,0.5120597886029833,0.3418803418803419,0.6351084812623274,0.0738969981270101,0.0293135880542121,0.0336029195239082,0.9586503041104631,0.961161207688743,0.9599057558996033,0.0456495187376041,0.4249729150919627,0.0716739011792853,0.2218142323893567,0.0225225225225225
122,mx_top100_1215_00,mixtral-8x7b,top_k,top_100,2024-12-15,00:00,50,50,37,13,0.5120597886029833,0.3418803418803419,0.6351084812623274,0.0738969981270101,0.0293135880542121,0.0336029195239082,0.9586503041104631,0.961161207688743,0.9599057558996033,0.0456495187376041,0.4249729150919627,0.0716739011792853,0.2218142323893567,0.0225225225225225
123,mx_top100_1215_08,mixtral-8x7b,top_k,top_100,2024-12-15,08:00,50,50,37,13,0.5120597886029833,0.3418803418803419,0.6351084812623274,0.0738969981270101,0.0293135880542121,0.0336029195239082,0.9586503041104631,0.961161207688743,0.9599057558996033,0.0456495187376041,0.4249729150919627,0.0716739011792853,0.2218142323893567,0.0225225225225225
124,mx_top100_1215_16,mixtral-8x7b,top_k,top_100,2024-12-15,16:00,50,50,37,13,0.5120597886029833,0.3418803418803419,0.6351084812623274,0.0738969981270101,0.0293135880542121,0.0336029195239082,0.9586503041104631,0.961161207688743,0.9599057558996033,0.0456495187376041,0.4249729150919627,0.0716739011792853,0.2218142323893567,0.0225225225225225
125,mx_top5_1209_00,mixtral-8x7b,top_k,top_5,2024-12-09,00:00,5,5,4,1,0.5141269841269842,0.375,0.375,0.000191908703561,0.001077798310722,0.0003576894635445,0.6972594586201541,0.7370825080254081,0.7171709833227811,0.0763888888888888,0.4861111111111111,0.1088140772520564,0.0,0.3333333333333333
126,mx_top5_1209_08,mixtral-8x7b,top_k,top_5,2024-12-09,08:00,5,5,4,1,0.5141269841269842,0.375,0.375,0.000191908703561,0.001077798310722,0.0003576894635445,0.6972594586201541,0.7370825080254081,0.7171709833227811,0.0763888888888888,0.4861111111111111,0.1088140772520564,0.0,0.3333333333333333
127,mx_top5_1209_16,mixtral-8x7b,top_k,top_5,2024-12-09,16:00,5,5,4,1,0.5141269841269842,0.375,0.375,0.000191908703561,0.001077798310722,0.0003576894635445,0.6972594586201541,0.7370825080254081,0.7171709833227811,0.0763888888888888,0.4861111111111111,0.1088140772520564,0.0,0.3333333333333333
128,mx_top5_1210_00,mixtral-8x7b,top_k,top_5,2024-12-10,00:00,5,5,4,1,0.5141269841269842,0.375,0.375,0.000191908703561,0.001077798310722,0.0003576894635445,0.6972594586201541,0.7370825080254081,0.7171709833227811,0.0763888888888888,0.4861111111111111,0.1088140772520564,0.0,0.3333333333333333
129,mx_top5_1210_08,mixtral-8x7b,top_k,top_5,2024-12-10,08:00,5,5,4,1,0.5141269841269842,0.375,0.375,0.000191908703561,0.001077798310722,0.0003576894635445,0.6972594586201541,0.7370825080254081,0.7171709833227811,0.0763888888888888,0.4861111111111111,0.1088140772520564,0.0,0.3333333333333333
130,mx_top5_1210_16,mixtral-8x7b,top_k,top_5,2024-12-10,16:00,5,5,4,1,0.5141269841269842,0.375,0.375,0.000191908703561,0.001077798310722,0.0003576894635445,0.6972594586201541,0.7370825080254081,0.7171709833227811,0.0763888888888888,0.4861111111111111,0.1088140772520564,0.0,0.3333333333333333
131,mx_top5_1211_08,mixtral-8x7b,top_k,top_5,2024-12-11,08:00,5,5,4,1,0.5141269841269842,0.375,0.375,0.000191908703561,0.001077798310722,0.0003576894635445,0.6972594586201541,0.7370825080254081,0.7171709833227811,0.0763888888888888,0.4861111111111111,0.1088140772520564,0.0,0.3333333333333333
132,mx_top5_1211_16,mixtral-8x7b,top_k,top_5,2024-12-11,16:00,5,5,4,1,0.5141269841269842,0.375,0.375,0.000191908703561,0.001077798310722,0.0003576894635445,0.6972594586201541,0.7370825080254081,0.7171709833227811,0.0763888888888888,0.4861111111111111,0.1088140772520564,0.0,0.3333333333333333
133,mx_top5_1212_00,mixtral-8x7b,top_k,top_5,2024-12-12,00:00,5,5,4,1,0.5141269841269842,0.375,0.375,0.000191908703561,0.001077798310722,0.0003576894635445,0.6972594586201541,0.7370825080254081,0.7171709833227811,0.0763888888888888,0.4861111111111111,0.1088140772520564,0.0,0.3333333333333333
134,mx_top5_1212_08,mixtral-8x7b,top_k,top_5,2024-12-12,08:00,5,5,4,1,0.5141269841269842,0.375,0.375,0.000191908703561,0.001077798310722,0.0003576894635445,0.6972594586201541,0.7370825080254081,0.7171709833227811,0.0763888888888888,0.4861111111111111,0.1088140772520564,0.0,0.3333333333333333
135,mx_top5_1212_16,mixtral-8x7b,top_k,top_5,2024-12-12,16:00,5,5,4,1,0.5141269841269842,0.375,0.375,0.000191908703561,0.001077798310722,0.0003576894635445,0.6972594586201541,0.7370825080254081,0.7171709833227811,0.0763888888888888,0.4861111111111111,0.1088140772520564,0.0,0.3333333333333333
136,mx_top5_1213_00,mixtral-8x7b,top_k,top_5,2024-12-13,00:00,5,5,4,1,0.5141269841269842,0.375,0.375,0.000191908703561,0.001077798310722,0.0003576894635445,0.6972594586201541,0.7370825080254081,0.7171709833227811,0.0763888888888888,0.4861111111111111,0.1088140772520564,0.0,0.3333333333333333
137,mx_top5_1213_08,mixtral-8x7b,top_k,top_5,2024-12-13,08:00,5,5,4,1,0.5141269841269842,0.375,0.375,0.000191908703561,0.001077798310722,0.0003576894635445,0.6972594586201541,0.7370825080254081,0.7171709833227811,0.0763888888888888,0.4861111111111111,0.1088140772520564,0.0,0.3333333333333333
138,mx_top5_1213_16,mixtral-8x7b,top_k,top_5,2024-12-13,16:00,5,5,4,1,0.5141269841269842,0.375,0.375,0.000191908703561,0.001077798310722,0.0003576894635445,0.6972594586201541,0.7370825080254081,0.7171709833227811,0.0763888888888888,0.4861111111111111,0.1088140772520564,0.0,0.3333333333333333
139,mx_top5_1214_00,mixtral-8x7b,top_k,top_5,2024-12-14,00:00,5,5,4,1,0.5141269841269842,0.375,0.375,0.000191908703561,0.001077798310722,0.0003576894635445,0.6972594586201541,0.7370825080254081,0.7171709833227811,0.0763888888888888,0.4861111111111111,0.1088140772520564,0.0,0.3333333333333333
140,mx_top5_1214_08,mixtral-8x7b,top_k,top_5,2024-12-14,08:00,5,5,4,1,0.5141269841269842,0.375,0.375,0.000191908703561,0.001077798310722,0.0003576894635445,0.6972594586201541,0.7370825080254081,0.7171709833227811,0.0763888888888888,0.4861111111111111,0.1088140772520564,0.0,0.3333333333333333
141,mx_top5_1214_16,mixtral-8x7b,top_k,top_5,2024-12-14,16:00,5,5,4,1,0.5141269841269842,0.375,0.375,0.000191908703561,0.001077798310722,0.0003576894635445,0.6972594586201541,0.7370825080254081,0.7171709833227811,0.0763888888888888,0.4861111111111111,0.1088140772520564,0.0,0.3333333333333333
142,mx_top5_1215_00,mixtral-8x7b,top_k,top_5,2024-12-15,00:00,5,5,4,1,0.5141269841269842,0.375,0.375,0.000191908703561,0.001077798310722,0.0003576894635445,0.6972594586201541,0.7370825080254081,0.7171709833227811,0.0763888888888888,0.4861111111111111,0.1088140772520564,0.0,0.3333333333333333
143,mx_top5_1215_08,mixtral-8x7b,top_k,top_5,2024-12-15,08:00,5,5,4,1,0.5141269841269842,0.375,0.375,0.000191908703561,0.001077798310722,0.0003576894635445,0.6972594586201541,0.7370825080254081,0.7171709833227811,0.0763888888888888,0.4861111111111111,0.1088140772520564,0.0,0.3333333333333333
144,mx_top5_1215_16,mixtral-8x7b,top_k,top_5,2024-12-15,16:00,5,5,4,1,0.5141269841269842,0.375,0.375,0.000191908703561,0.001077798310722,0.0003576894635445,0.6972594586201541,0.7370825080254081,0.7171709833227811,0.0763888888888888,0.4861111111111111,0.1088140772520564,0.0,0.3333333333333333
145,l3_70_top100_1209_00,llama3-70b,top_k,top_100,2024-12-09,00:00,126,126,115,11,0.512166446981367,0.2846080794798742,0.5944919278252612,0.0690401483391873,0.0356671778070969,0.036274741788815,0.9856936335793398,0.9865874279388356,0.9861405307590878,0.0230923008124004,0.3167441523043609,0.0596019988902666,0.1416516936626834,0.0080091533180778
146,l3_70_top100_1209_08,llama3-70b,top_k,top_100,2024-12-09,08:00,103,103,89,14,0.513325801843533,0.314453125,0.6276041666666667,0.0464168047926145,0.0359234195608749,0.0294059054261834,0.982546835918148,0.9837536238931508,0.9831502299056496,0.0262124587293365,0.3877082607686056,0.0615715305727675,0.1517660954099982,0.0104698672114402
147,l3_70_top100_1209_16,llama3-70b,top_k,top_100,2024-12-09,16:00,126,126,115,11,0.512166446981367,0.2846080794798742,0.5944919278252612,0.0690401483391873,0.0356671778070969,0.036274741788815,0.9856936335793398,0.9865874279388356,0.9861405307590878,0.0230923008124004,0.3167441523043609,0.0596019988902666,0.1416516936626834,0.0080091533180778
148,l3_70_top100_1210_00,llama3-70b,top_k,top_100,2024-12-10,00:00,126,126,115,11,0.512166446981367,0.2846080794798742,0.5944919278252612,0.0690401483391873,0.0356671778070969,0.036274741788815,0.9856936335793398,0.9865874279388356,0.9861405307590878,0.0230923008124004,0.3167441523043609,0.0596019988902666,0.1416516936626834,0.0080091533180778
149,l3_70_top100_1210_08,llama3-70b,top_k,top_100,2024-12-10,08:00,126,126,115,11,0.512166446981367,0.2846080794798742,0.5944919278252612,0.0690401483391873,0.0356671778070969,0.036274741788815,0.9856936335793398,0.9865874279388356,0.9861405307590878,0.0230923008124004,0.3167441523043609,0.0596019988902666,0.1416516936626834,0.0080091533180778
150,l3_70_top100_1210_16,llama3-70b,top_k,top_100,2024-12-10,16:00,126,126,115,11,0.512166446981367,0.2846080794798742,0.5944919278252612,0.0690401483391873,0.0356671778070969,0.036274741788815,0.9856936335793398,0.9865874279388356,0.9861405307590878,0.0230923008124004,0.3167441523043609,0.0596019988902666,0.1416516936626834,0.0080091533180778
151,l3_70_top100_1211_00,llama3-70b,top_k,top_100,2024-12-11,00:00,126,126,115,11,0.512166446981367,0.2846080794798742,0.5944919278252612,0.0690401483391873,0.0356671778070969,0.036274741788815,0.9856936335793398,0.9865874279388356,0.9861405307590878,0.0230923008124004,0.3167441523043609,0.0596019988902666,0.1416516936626834,0.0080091533180778
152,l3_70_top100_1211_08,llama3-70b,top_k,top_100,2024-12-11,08:00,126,126,115,11,0.512166446981367,0.2846080794798742,0.5944919278252612,0.0690401483391873,0.0356671778070969,0.036274741788815,0.9856936335793398,0.9865874279388356,0.9861405307590878,0.0230923008124004,0.3167441523043609,0.0596019988902666,0.1416516936626834,0.0080091533180778
153,l3_70_top100_1211_16,llama3-70b,top_k,top_100,2024-12-11,16:00,101,101,76,25,0.5164796031563941,0.3807082198365645,0.627784008972921,0.0506685106622543,0.0372259850913529,0.0281354351273794,0.980393507833802,0.9813733665326096,0.9808834371832056,0.0166152406773761,0.2648628747943816,0.0399280374765501,0.1016364754298919,0.0107017543859649
154,l3_70_top100_1212_00,llama3-70b,top_k,top_100,2024-12-12,00:00,126,126,115,11,0.512166446981367,0.2846080794798742,0.5944919278252612,0.0690401483391873,0.0356671778070969,0.036274741788815,0.9856936335793398,0.9865874279388356,0.9861405307590878,0.0230923008124004,0.3167441523043609,0.0596019988902666,0.1416516936626834,0.0080091533180778
155,l3_70_top100_1212_08,llama3-70b,top_k,top_100,2024-12-12,08:00,126,126,115,11,0.512166446981367,0.2846080794798742,0.5944919278252612,0.0690401483391873,0.0356671778070969,0.036274741788815,0.9856936335793398,0.9865874279388356,0.9861405307590878,0.0230923008124004,0.3167441523043609,0.0596019988902666,0.1416516936626834,0.0080091533180778
156,l3_70_top100_1212_16,llama3-70b,top_k,top_100,2024-12-12,16:00,126,126,115,11,0.512166446981367,0.2846080794798742,0.5944919278252612,0.0690401483391873,0.0356671778070969,0.036274741788815,0.9856936335793398,0.9865874279388356,0.9861405307590878,0.0230923008124004,0.3167441523043609,0.0596019988902666,0.1416516936626834,0.0080091533180778
157,l3_70_top100_1213_00,llama3-70b,top_k,top_100,2024-12-13,00:00,126,126,115,11,0.512166446981367,0.2846080794798742,0.5944919278252612,0.0690401483391873,0.0356671778070969,0.036274741788815,0.9856936335793398,0.9865874279388356,0.9861405307590878,0.0230923008124004,0.3167441523043609,0.0596019988902666,0.1416516936626834,0.0080091533180778
158,l3_70_top100_1213_08,llama3-70b,top_k,top_100,2024-12-13,08:00,126,126,115,11,0.512166446981367,0.2846080794798742,0.5944919278252612,0.0690401483391873,0.0356671778070969,0.036274741788815,0.9856936335793398,0.9865874279388356,0.9861405307590878,0.0230923008124004,0.3167441523043609,0.0596019988902666,0.1416516936626834,0.0080091533180778
159,l3_70_top100_1213_16,llama3-70b,top_k,top_100,2024-12-13,16:00,101,101,92,9,0.5160669339197441,0.3690600069372182,0.5535900104058272,0.0578114222139909,0.0283573551629448,0.0224236257354124,0.9829489314148738,0.983658211644474,0.983303571529674,0.0374368786110961,0.4600664827171466,0.0803541490280606,0.2116807376238344,0.0093167701863354
